idx,filename,station,date,label_event,label_mag,label_azm,kp,dst
1426,event_CLP_20250816.npy,CLP,2025-08-16,0,0.0,0.0,1.6670000553131104,-15.0
1427,event_CLP_20250817.npy,CLP,2025-08-17,0,0.0,0.0,1.6670000553131104,-15.0
1428,event_CLP_20250818.npy,CLP,2025-08-18,0,0.0,0.0,3.0,-15.0
1429,event_CLP_20250819.npy,CLP,2025-08-19,0,0.0,0.0,4.666999816894531,-15.0
1430,event_CLP_20250820.npy,CLP,2025-08-20,0,0.0,0.0,4.0,-15.0
1431,event_CLP_20250821.npy,CLP,2025-08-21,0,0.0,0.0,2.6670000553131104,-15.0
1432,event_CLP_20250822.npy,CLP,2025-08-22,0,0.0,0.0,3.0,-15.0
1433,event_CLP_20250823.npy,CLP,2025-08-23,0,0.0,0.0,2.0,-15.0
1434,event_GTO_20250101.npy,GTO,2025-01-01,0,0.0,0.0,8.0,-15.0
1435,event_GTO_20250102.npy,GTO,2025-01-02,0,0.0,0.0,4.666999816894531,-15.0
1436,event_GTO_20250103.npy,GTO,2025-01-03,0,0.0,0.0,3.3329999446868896,-15.0
1437,event_GTO_20250104.npy,GTO,2025-01-04,0,0.0,0.0,5.333000183105469,-15.0
1438,event_GTO_20250105.npy,GTO,2025-01-05,0,0.0,0.0,4.333000183105469,-15.0
1439,event_GTO_20250106.npy,GTO,2025-01-06,0,0.0,0.0,3.6670000553131104,-15.0
1440,event_GTO_20250107.npy,GTO,2025-01-07,0,0.0,0.0,3.3329999446868896,-15.0
1441,event_GTO_20250108.npy,GTO,2025-01-08,0,0.0,0.0,3.6670000553131104,-15.0
1442,event_GTO_20250109.npy,GTO,2025-01-09,0,0.0,0.0,3.6670000553131104,-15.0
1443,event_GTO_20250110.npy,GTO,2025-01-10,0,0.0,0.0,4.0,-15.0
1444,event_GTO_20250111.npy,GTO,2025-01-11,0,0.0,0.0,3.0,-15.0
1445,event_GTO_20250112.npy,GTO,2025-01-12,0,0.0,0.0,2.3329999446868896,-15.0
1446,event_GTO_20250113.npy,GTO,2025-01-13,0,0.0,0.0,4.0,-15.0
1447,event_GTO_20250114.npy,GTO,2025-01-14,0,0.0,0.0,3.0,-15.0
1448,event_GTO_20250115.npy,GTO,2025-01-15,0,0.0,0.0,3.6670000553131104,-15.0
1449,event_GTO_20250116.npy,GTO,2025-01-16,0,0.0,0.0,3.6670000553131104,-15.0
1450,event_GTO_20250117.npy,GTO,2025-01-17,0,0.0,0.0,4.0,-15.0
1451,event_GTO_20250118.npy,GTO,2025-01-18,0,0.0,0.0,2.3329999446868896,-15.0
1452,event_GTO_20250119.npy,GTO,2025-01-19,0,0.0,0.0,3.6670000553131104,-15.0
1453,event_GTO_20250120.npy,GTO,2025-01-20,0,0.0,0.0,4.333000183105469,-15.0
1454,event_GTO_20250121.npy,GTO,2025-01-21,0,0.0,0.0,3.0,-15.0
1455,event_GTO_20250122.npy,GTO,2025-01-22,0,0.0,0.0,3.0,-15.0
1456,event_GTO_20250123.npy,GTO,2025-01-23,0,0.0,0.0,3.6670000553131104,-15.0
1457,event_GTO_20250124.npy,GTO,2025-01-24,0,0.0,0.0,2.3329999446868896,-15.0
1458,event_GTO_20250125.npy,GTO,2025-01-25,0,0.0,0.0,1.0,-15.0
1459,event_GTO_20250126.npy,GTO,2025-01-26,0,0.0,0.0,0.6669999957084656,-15.0
1460,event_GTO_20250127.npy,GTO,2025-01-27,0,0.0,0.0,2.6670000553131104,-15.0
1461,event_GTO_20250128.npy,GTO,2025-01-28,0,0.0,0.0,3.6670000553131104,-15.0
1462,event_GTO_20250129.npy,GTO,2025-01-29,0,0.0,0.0,2.0,-15.0
1463,event_GTO_20250130.npy,GTO,2025-01-30,0,0.0,0.0,2.6670000553131104,-15.0
1464,event_GTO_20250131.npy,GTO,2025-01-31,0,0.0,0.0,2.6670000553131104,-15.0
1465,event_GTO_20250201.npy,GTO,2025-02-01,0,0.0,0.0,4.333000183105469,-15.0
1466,event_GTO_20250202.npy,GTO,2025-02-02,0,0.0,0.0,4.333000183105469,-15.0
1467,event_GTO_20250203.npy,GTO,2025-02-03,0,0.0,0.0,1.0,-15.0
1468,event_GTO_20250204.npy,GTO,2025-02-04,0,0.0,0.0,1.6670000553131104,-15.0
1469,event_GTO_20250205.npy,GTO,2025-02-05,0,0.0,0.0,2.6670000553131104,-15.0
1470,event_GTO_20250206.npy,GTO,2025-02-06,0,0.0,0.0,2.6670000553131104,-15.0
1471,event_GTO_20250207.npy,GTO,2025-02-07,0,0.0,0.0,1.0,-15.0
1472,event_GTO_20250208.npy,GTO,2025-02-08,0,0.0,0.0,3.3329999446868896,-15.0
1473,event_GTO_20250209.npy,GTO,2025-02-09,0,0.0,0.0,4.666999816894531,-15.0
1474,event_GTO_20250210.npy,GTO,2025-02-10,0,0.0,0.0,4.666999816894531,-15.0
1475,event_GTO_20250211.npy,GTO,2025-02-11,0,0.0,0.0,3.6670000553131104,-15.0
1476,event_GTO_20250212.npy,GTO,2025-02-12,0,0.0,0.0,4.333000183105469,-15.0
1477,event_GTO_20250213.npy,GTO,2025-02-13,0,0.0,0.0,4.333000183105469,-15.0
1478,event_GTO_20250214.npy,GTO,2025-02-14,0,0.0,0.0,4.666999816894531,-15.0
1479,event_GTO_20250215.npy,GTO,2025-02-15,0,0.0,0.0,5.0,-15.0
1480,event_GTO_20250216.npy,GTO,2025-02-16,0,0.0,0.0,4.0,-15.0
1481,event_GTO_20250217.npy,GTO,2025-02-17,0,0.0,0.0,3.6670000553131104,-15.0
1482,event_GTO_20250218.npy,GTO,2025-02-18,0,0.0,0.0,4.333000183105469,-15.0
1483,event_GTO_20250219.npy,GTO,2025-02-19,0,0.0,0.0,5.0,-15.0
1484,event_GTO_20250220.npy,GTO,2025-02-20,0,0.0,0.0,3.3329999446868896,-15.0
1485,event_GTO_20250221.npy,GTO,2025-02-21,0,0.0,0.0,2.6670000553131104,-15.0
1486,event_GTO_20250222.npy,GTO,2025-02-22,0,0.0,0.0,2.6670000553131104,-15.0
1487,event_GTO_20250223.npy,GTO,2025-02-23,0,0.0,0.0,3.0,-15.0
1488,event_GTO_20250224.npy,GTO,2025-02-24,0,0.0,0.0,4.666999816894531,-15.0
1489,event_GTO_20250225.npy,GTO,2025-02-25,0,0.0,0.0,3.0,-15.0
1490,event_GTO_20250226.npy,GTO,2025-02-26,0,0.0,0.0,3.3329999446868896,-15.0
1491,event_GTO_20250227.npy,GTO,2025-02-27,0,0.0,0.0,5.666999816894531,-15.0
1492,event_GTO_20250228.npy,GTO,2025-02-28,0,0.0,0.0,5.0,-15.0
1493,event_GTO_20250301.npy,GTO,2025-03-01,0,0.0,0.0,4.0,-15.0
1494,event_GTO_20250302.npy,GTO,2025-03-02,0,0.0,0.0,2.3329999446868896,-15.0
1495,event_GTO_20250303.npy,GTO,2025-03-03,0,0.0,0.0,1.3329999446868896,-15.0
1496,event_GTO_20250304.npy,GTO,2025-03-04,0,0.0,0.0,4.333000183105469,-15.0
1497,event_GTO_20250305.npy,GTO,2025-03-05,0,0.0,0.0,3.3329999446868896,-15.0
1498,event_GTO_20250306.npy,GTO,2025-03-06,0,0.0,0.0,2.3329999446868896,-15.0
1499,event_GTO_20250307.npy,GTO,2025-03-07,0,0.0,0.0,3.0,-15.0
1500,event_GTO_20250308.npy,GTO,2025-03-08,0,0.0,0.0,5.0,-15.0
1501,event_GTO_20250309.npy,GTO,2025-03-09,0,0.0,0.0,5.666999816894531,-15.0
1502,event_GTO_20250310.npy,GTO,2025-03-10,0,0.0,0.0,2.6670000553131104,-15.0
1503,event_GTO_20250311.npy,GTO,2025-03-11,0,0.0,0.0,2.6670000553131104,-15.0
1504,event_GTO_20250312.npy,GTO,2025-03-12,0,0.0,0.0,5.0,-15.0
1505,event_GTO_20250313.npy,GTO,2025-03-13,0,0.0,0.0,5.0,-15.0
1506,event_GTO_20250314.npy,GTO,2025-03-14,0,0.0,0.0,5.333000183105469,-15.0
1507,event_GTO_20250315.npy,GTO,2025-03-15,0,0.0,0.0,4.0,-15.0
1508,event_GTO_20250316.npy,GTO,2025-03-16,0,0.0,0.0,3.3329999446868896,-15.0
1509,event_GTO_20250317.npy,GTO,2025-03-17,0,0.0,0.0,3.3329999446868896,-15.0
1510,event_GTO_20250318.npy,GTO,2025-03-18,0,0.0,0.0,3.3329999446868896,-15.0
1511,event_GTO_20250319.npy,GTO,2025-03-19,0,0.0,0.0,4.666999816894531,-15.0
1512,event_GTO_20250320.npy,GTO,2025-03-20,0,0.0,0.0,2.3329999446868896,-15.0
1513,event_GTO_20250321.npy,GTO,2025-03-21,0,0.0,0.0,5.333000183105469,-15.0
1514,event_GTO_20250322.npy,GTO,2025-03-22,0,0.0,0.0,5.666999816894531,-15.0
1515,event_GTO_20250323.npy,GTO,2025-03-23,0,0.0,0.0,4.0,-15.0
1516,event_GTO_20250324.npy,GTO,2025-03-24,0,0.0,0.0,4.333000183105469,-15.0
1517,event_GTO_20250325.npy,GTO,2025-03-25,0,0.0,0.0,4.0,-15.0
1518,event_GTO_20250326.npy,GTO,2025-03-26,0,0.0,0.0,5.666999816894531,-15.0
1519,event_GTO_20250327.npy,GTO,2025-03-27,0,0.0,0.0,4.666999816894531,-15.0
1520,event_GTO_20250328.npy,GTO,2025-03-28,0,0.0,0.0,4.0,-15.0
1521,event_GTO_20250329.npy,GTO,2025-03-29,0,0.0,0.0,3.3329999446868896,-15.0
1522,event_GTO_20250330.npy,GTO,2025-03-30,0,0.0,0.0,2.3329999446868896,-15.0
1523,event_GTO_20250331.npy,GTO,2025-03-31,0,0.0,0.0,2.0,-15.0
1524,event_GTO_20250401.npy,GTO,2025-04-01,0,0.0,0.0,2.3329999446868896,-15.0
1525,event_GTO_20250402.npy,GTO,2025-04-02,0,0.0,0.0,3.6670000553131104,-15.0
1526,event_GTO_20250403.npy,GTO,2025-04-03,0,0.0,0.0,4.666999816894531,-15.0
1527,event_GTO_20250404.npy,GTO,2025-04-04,0,0.0,0.0,4.666999816894531,-15.0
1528,event_GTO_20250405.npy,GTO,2025-04-05,0,0.0,0.0,5.666999816894531,-15.0
1529,event_GTO_20250406.npy,GTO,2025-04-06,0,0.0,0.0,5.0,-15.0
1530,event_GTO_20250407.npy,GTO,2025-04-07,0,0.0,0.0,4.0,-15.0
1531,event_GTO_20250408.npy,GTO,2025-04-08,0,0.0,0.0,4.333000183105469,-15.0
1532,event_GTO_20250409.npy,GTO,2025-04-09,0,0.0,0.0,4.666999816894531,-15.0
1533,event_GTO_20250410.npy,GTO,2025-04-10,0,0.0,0.0,4.0,-15.0
1534,event_GTO_20250411.npy,GTO,2025-04-11,0,0.0,0.0,4.0,-15.0
1535,event_GTO_20250412.npy,GTO,2025-04-12,0,0.0,0.0,4.333000183105469,-15.0
1536,event_GTO_20250413.npy,GTO,2025-04-13,0,0.0,0.0,3.6670000553131104,-15.0
1537,event_GTO_20250414.npy,GTO,2025-04-14,0,0.0,0.0,4.666999816894531,-15.0
1538,event_GTO_20250415.npy,GTO,2025-04-15,0,0.0,0.0,6.333000183105469,-15.0
1539,event_GTO_20250416.npy,GTO,2025-04-16,0,0.0,0.0,7.666999816894531,-15.0
1540,event_GTO_20250417.npy,GTO,2025-04-17,0,0.0,0.0,3.6670000553131104,-15.0
1541,event_GTO_20250418.npy,GTO,2025-04-18,0,0.0,0.0,4.333000183105469,-15.0
1542,event_GTO_20250419.npy,GTO,2025-04-19,0,0.0,0.0,4.666999816894531,-15.0
1543,event_GTO_20250420.npy,GTO,2025-04-20,0,0.0,0.0,5.0,-15.0
1544,event_GTO_20250421.npy,GTO,2025-04-21,0,0.0,0.0,5.333000183105469,-15.0
1545,event_GTO_20250422.npy,GTO,2025-04-22,0,0.0,0.0,3.6670000553131104,-15.0
1546,event_GTO_20250423.npy,GTO,2025-04-23,0,0.0,0.0,2.6670000553131104,-15.0
1547,event_GTO_20250424.npy,GTO,2025-04-24,0,0.0,0.0,3.6670000553131104,-15.0
1548,event_GTO_20250425.npy,GTO,2025-04-25,0,0.0,0.0,2.0,-15.0
1549,event_GTO_20250426.npy,GTO,2025-04-26,0,0.0,0.0,2.0,-15.0
1550,event_GTO_20250427.npy,GTO,2025-04-27,0,0.0,0.0,2.6670000553131104,-15.0
1551,event_GTO_20250428.npy,GTO,2025-04-28,0,0.0,0.0,2.3329999446868896,-15.0
1552,event_GTO_20250429.npy,GTO,2025-04-29,0,0.0,0.0,2.0,-15.0
1553,event_GTO_20250430.npy,GTO,2025-04-30,0,0.0,0.0,3.3329999446868896,-15.0
1554,event_GTO_20250501.npy,GTO,2025-05-01,0,0.0,0.0,4.666999816894531,-15.0
1555,event_GTO_20250502.npy,GTO,2025-05-02,0,0.0,0.0,5.0,-15.0
1556,event_GTO_20250503.npy,GTO,2025-05-03,0,0.0,0.0,5.333000183105469,-15.0
1557,event_GTO_20250504.npy,GTO,2025-05-04,0,0.0,0.0,4.666999816894531,-15.0
1558,event_GTO_20250505.npy,GTO,2025-05-05,0,0.0,0.0,4.666999816894531,-15.0
1559,event_GTO_20250506.npy,GTO,2025-05-06,0,0.0,0.0,3.6670000553131104,-15.0
1560,event_GTO_20250507.npy,GTO,2025-05-07,0,0.0,0.0,2.6670000553131104,-15.0
1561,event_GTO_20250508.npy,GTO,2025-05-08,0,0.0,0.0,3.6670000553131104,-15.0
1562,event_GTO_20250509.npy,GTO,2025-05-09,0,0.0,0.0,4.666999816894531,-15.0
1563,event_GTO_20250510.npy,GTO,2025-05-10,0,0.0,0.0,4.666999816894531,-15.0
1564,event_GTO_20250511.npy,GTO,2025-05-11,0,0.0,0.0,4.666999816894531,-15.0
1565,event_GTO_20250512.npy,GTO,2025-05-12,0,0.0,0.0,2.0,-15.0
1566,event_GTO_20250513.npy,GTO,2025-05-13,0,0.0,0.0,3.6670000553131104,-15.0
1567,event_GTO_20250514.npy,GTO,2025-05-14,0,0.0,0.0,3.6670000553131104,-15.0
1568,event_GTO_20250515.npy,GTO,2025-05-15,0,0.0,0.0,3.6670000553131104,-15.0
1569,event_GTO_20250516.npy,GTO,2025-05-16,0,0.0,0.0,3.6670000553131104,-15.0
1570,event_GTO_20250517.npy,GTO,2025-05-17,0,0.0,0.0,6.333000183105469,-15.0
1571,event_GTO_20250518.npy,GTO,2025-05-18,0,0.0,0.0,4.666999816894531,-15.0
1572,event_GTO_20250519.npy,GTO,2025-05-19,0,0.0,0.0,3.3329999446868896,-15.0
1573,event_GTO_20250520.npy,GTO,2025-05-20,0,0.0,0.0,3.3329999446868896,-15.0
1574,event_GTO_20250521.npy,GTO,2025-05-21,0,0.0,0.0,4.0,-15.0
1575,event_GTO_20250522.npy,GTO,2025-05-22,0,0.0,0.0,2.3329999446868896,-15.0
1576,event_GTO_20250523.npy,GTO,2025-05-23,0,0.0,0.0,3.3329999446868896,-15.0
1577,event_GTO_20250524.npy,GTO,2025-05-24,0,0.0,0.0,1.3329999446868896,-15.0
1578,event_GTO_20250525.npy,GTO,2025-05-25,0,0.0,0.0,2.0,-15.0
1579,event_GTO_20250526.npy,GTO,2025-05-26,0,0.0,0.0,3.0,-15.0
1580,event_GTO_20250527.npy,GTO,2025-05-27,0,0.0,0.0,4.333000183105469,-15.0
1581,event_GTO_20250528.npy,GTO,2025-05-28,0,0.0,0.0,4.333000183105469,-15.0
1582,event_GTO_20250529.npy,GTO,2025-05-29,0,0.0,0.0,6.333000183105469,-15.0
1583,event_GTO_20250530.npy,GTO,2025-05-30,0,0.0,0.0,4.666999816894531,-15.0
1584,event_GTO_20250531.npy,GTO,2025-05-31,0,0.0,0.0,4.0,-15.0
1585,event_GTO_20250601.npy,GTO,2025-06-01,0,0.0,0.0,7.666999816894531,-15.0
1586,event_GTO_20250602.npy,GTO,2025-06-02,0,0.0,0.0,7.0,-15.0
1587,event_GTO_20250603.npy,GTO,2025-06-03,0,0.0,0.0,7.0,-15.0
1588,event_GTO_20250604.npy,GTO,2025-06-04,0,0.0,0.0,5.333000183105469,-15.0
1589,event_GTO_20250605.npy,GTO,2025-06-05,0,0.0,0.0,3.6670000553131104,-15.0
1590,event_GTO_20250606.npy,GTO,2025-06-06,0,0.0,0.0,2.3329999446868896,-15.0
1591,event_GTO_20250607.npy,GTO,2025-06-07,0,0.0,0.0,4.333000183105469,-15.0
1592,event_GTO_20250608.npy,GTO,2025-06-08,0,0.0,0.0,4.0,-15.0
1593,event_GTO_20250609.npy,GTO,2025-06-09,0,0.0,0.0,4.0,-15.0
1594,event_GTO_20250610.npy,GTO,2025-06-10,0,0.0,0.0,2.6670000553131104,-15.0
1595,event_GTO_20250611.npy,GTO,2025-06-11,0,0.0,0.0,4.666999816894531,-15.0
1596,event_GTO_20250612.npy,GTO,2025-06-12,0,0.0,0.0,5.333000183105469,-15.0
1597,event_GTO_20250613.npy,GTO,2025-06-13,0,0.0,0.0,6.666999816894531,-15.0
1598,event_GTO_20250614.npy,GTO,2025-06-14,0,0.0,0.0,5.333000183105469,-15.0
1599,event_GTO_20250615.npy,GTO,2025-06-15,0,0.0,0.0,3.0,-15.0
1600,event_GTO_20250616.npy,GTO,2025-06-16,0,0.0,0.0,3.6670000553131104,-15.0
1601,event_GTO_20250617.npy,GTO,2025-06-17,0,0.0,0.0,2.3329999446868896,-15.0
1602,event_GTO_20250618.npy,GTO,2025-06-18,0,0.0,0.0,3.3329999446868896,-15.0
1603,event_GTO_20250619.npy,GTO,2025-06-19,0,0.0,0.0,4.333000183105469,-15.0
1604,event_GTO_20250620.npy,GTO,2025-06-20,0,0.0,0.0,3.0,-15.0
1605,event_GTO_20250621.npy,GTO,2025-06-21,0,0.0,0.0,3.3329999446868896,-15.0
1606,event_GTO_20250622.npy,GTO,2025-06-22,0,0.0,0.0,3.3329999446868896,-15.0
1607,event_GTO_20250623.npy,GTO,2025-06-23,0,0.0,0.0,2.6670000553131104,-15.0
1608,event_GTO_20250624.npy,GTO,2025-06-24,0,0.0,0.0,2.6670000553131104,-15.0
1609,event_GTO_20250625.npy,GTO,2025-06-25,0,0.0,0.0,4.333000183105469,-15.0
1610,event_GTO_20250626.npy,GTO,2025-06-26,0,0.0,0.0,5.333000183105469,-15.0
1611,event_GTO_20250627.npy,GTO,2025-06-27,0,0.0,0.0,5.0,-15.0
1612,event_GTO_20250628.npy,GTO,2025-06-28,0,0.0,0.0,3.3329999446868896,-15.0
1613,event_GTO_20250629.npy,GTO,2025-06-29,0,0.0,0.0,2.3329999446868896,-15.0
1614,event_GTO_20250630.npy,GTO,2025-06-30,0,0.0,0.0,3.0,-15.0
1615,event_GTO_20250701.npy,GTO,2025-07-01,0,0.0,0.0,3.3329999446868896,-15.0
1616,event_GTO_20250702.npy,GTO,2025-07-02,0,0.0,0.0,2.3329999446868896,-15.0
1617,event_GTO_20250703.npy,GTO,2025-07-03,0,0.0,0.0,4.0,-15.0
1618,event_GTO_20250704.npy,GTO,2025-07-04,0,0.0,0.0,3.6670000553131104,-15.0
1619,event_GTO_20250705.npy,GTO,2025-07-05,0,0.0,0.0,4.0,-15.0
1620,event_GTO_20250706.npy,GTO,2025-07-06,0,0.0,0.0,5.0,-15.0
1621,event_GTO_20250707.npy,GTO,2025-07-07,0,0.0,0.0,5.0,-15.0
1622,event_GTO_20250708.npy,GTO,2025-07-08,0,0.0,0.0,3.3329999446868896,-15.0
1623,event_GTO_20250709.npy,GTO,2025-07-09,0,0.0,0.0,2.6670000553131104,-15.0
1624,event_GTO_20250710.npy,GTO,2025-07-10,0,0.0,0.0,1.0,-15.0
1625,event_GTO_20250711.npy,GTO,2025-07-11,0,0.0,0.0,4.333000183105469,-15.0
1626,event_GTO_20250712.npy,GTO,2025-07-12,0,0.0,0.0,3.0,-15.0
1627,event_GTO_20250713.npy,GTO,2025-07-13,0,0.0,0.0,4.333000183105469,-15.0
1628,event_GTO_20250714.npy,GTO,2025-07-14,0,0.0,0.0,4.333000183105469,-15.0
1629,event_GTO_20250715.npy,GTO,2025-07-15,0,0.0,0.0,4.666999816894531,-15.0
1630,event_GTO_20250716.npy,GTO,2025-07-16,0,0.0,0.0,4.666999816894531,-15.0
1631,event_GTO_20250717.npy,GTO,2025-07-17,0,0.0,0.0,4.0,-15.0
1632,event_GTO_20250718.npy,GTO,2025-07-18,0,0.0,0.0,4.0,-15.0
1633,event_GTO_20250719.npy,GTO,2025-07-19,0,0.0,0.0,2.6670000553131104,-15.0
1634,event_GTO_20250720.npy,GTO,2025-07-20,0,0.0,0.0,1.6670000553131104,-15.0
1635,event_GTO_20250721.npy,GTO,2025-07-21,0,0.0,0.0,1.3329999446868896,-15.0
1636,event_GTO_20250722.npy,GTO,2025-07-22,0,0.0,0.0,4.666999816894531,-15.0
1637,event_GTO_20250723.npy,GTO,2025-07-23,0,0.0,0.0,4.666999816894531,-15.0
1638,event_GTO_20250724.npy,GTO,2025-07-24,0,0.0,0.0,3.6670000553131104,-15.0
1639,event_GTO_20250725.npy,GTO,2025-07-25,0,0.0,0.0,2.6670000553131104,-15.0
1640,event_GTO_20250726.npy,GTO,2025-07-26,0,0.0,0.0,3.6670000553131104,-15.0
1641,event_GTO_20250727.npy,GTO,2025-07-27,0,0.0,0.0,1.3329999446868896,-15.0
1642,event_GTO_20250728.npy,GTO,2025-07-28,0,0.0,0.0,2.3329999446868896,-15.0
1643,event_GTO_20250729.npy,GTO,2025-07-29,0,0.0,0.0,2.6670000553131104,-15.0
1644,event_GTO_20250730.npy,GTO,2025-07-30,0,0.0,0.0,3.0,-15.0
1645,event_GTO_20250731.npy,GTO,2025-07-31,0,0.0,0.0,3.0,-15.0
1646,event_GTO_20250801.npy,GTO,2025-08-01,0,0.0,0.0,3.3329999446868896,-15.0
1647,event_GTO_20250802.npy,GTO,2025-08-02,0,0.0,0.0,3.0,-15.0
1648,event_GTO_20250803.npy,GTO,2025-08-03,0,0.0,0.0,4.0,-15.0
1649,event_GTO_20250804.npy,GTO,2025-08-04,0,0.0,0.0,2.3329999446868896,-15.0
1650,event_GTO_20250805.npy,GTO,2025-08-05,0,0.0,0.0,3.0,-15.0
1651,event_GTO_20250806.npy,GTO,2025-08-06,0,0.0,0.0,2.6670000553131104,-15.0
1652,event_GTO_20250807.npy,GTO,2025-08-07,0,0.0,0.0,1.0,-15.0
1653,event_GTO_20250808.npy,GTO,2025-08-08,0,0.0,0.0,5.0,-15.0
1654,event_GTO_20250809.npy,GTO,2025-08-09,0,0.0,0.0,5.666999816894531,-15.0
1655,event_GTO_20250810.npy,GTO,2025-08-10,0,0.0,0.0,4.333000183105469,-15.0
1656,event_GTO_20250811.npy,GTO,2025-08-11,0,0.0,0.0,4.333000183105469,-15.0
1657,event_GTO_20250812.npy,GTO,2025-08-12,0,0.0,0.0,4.0,-15.0
1658,event_GTO_20250813.npy,GTO,2025-08-13,0,0.0,0.0,3.3329999446868896,-15.0
1659,event_GTO_20250814.npy,GTO,2025-08-14,0,0.0,0.0,3.3329999446868896,-15.0
1660,event_GTO_20250815.npy,GTO,2025-08-15,0,0.0,0.0,2.3329999446868896,-15.0
1661,event_GTO_20250816.npy,GTO,2025-08-16,0,0.0,0.0,1.6670000553131104,-15.0
1662,event_GTO_20250817.npy,GTO,2025-08-17,0,0.0,0.0,1.6670000553131104,-15.0
1663,event_GTO_20250818.npy,GTO,2025-08-18,0,0.0,0.0,3.0,-15.0
1664,event_GTO_20250819.npy,GTO,2025-08-19,0,0.0,0.0,4.666999816894531,-15.0
1665,event_GTO_20250820.npy,GTO,2025-08-20,0,0.0,0.0,4.0,-15.0
1666,event_GTO_20250821.npy,GTO,2025-08-21,0,0.0,0.0,2.6670000553131104,-15.0
1667,event_GTO_20250822.npy,GTO,2025-08-22,0,0.0,0.0,3.0,-15.0
1668,event_GTO_20250823.npy,GTO,2025-08-23,0,0.0,0.0,2.0,-15.0
1669,event_KPY_20250101.npy,KPY,2025-01-01,0,0.0,0.0,8.0,-15.0
1670,event_KPY_20250102.npy,KPY,2025-01-02,0,0.0,0.0,4.666999816894531,-15.0
1671,event_KPY_20250103.npy,KPY,2025-01-03,0,0.0,0.0,3.3329999446868896,-15.0
1672,event_KPY_20250104.npy,KPY,2025-01-04,0,0.0,0.0,5.333000183105469,-15.0
1673,event_KPY_20250105.npy,KPY,2025-01-05,0,0.0,0.0,4.333000183105469,-15.0
1674,event_KPY_20250106.npy,KPY,2025-01-06,0,0.0,0.0,3.6670000553131104,-15.0
1675,event_KPY_20250107.npy,KPY,2025-01-07,0,0.0,0.0,3.3329999446868896,-15.0
1676,event_KPY_20250108.npy,KPY,2025-01-08,0,0.0,0.0,3.6670000553131104,-15.0
1677,event_KPY_20250109.npy,KPY,2025-01-09,0,0.0,0.0,3.6670000553131104,-15.0
1678,event_KPY_20250110.npy,KPY,2025-01-10,0,0.0,0.0,4.0,-15.0
1679,event_KPY_20250111.npy,KPY,2025-01-11,0,0.0,0.0,3.0,-15.0
1680,event_KPY_20250112.npy,KPY,2025-01-12,0,0.0,0.0,2.3329999446868896,-15.0
1681,event_KPY_20250113.npy,KPY,2025-01-13,0,0.0,0.0,4.0,-15.0
1682,event_KPY_20250114.npy,KPY,2025-01-14,0,0.0,0.0,3.0,-15.0
1683,event_KPY_20250115.npy,KPY,2025-01-15,0,0.0,0.0,3.6670000553131104,-15.0
1684,event_KPY_20250116.npy,KPY,2025-01-16,0,0.0,0.0,3.6670000553131104,-15.0
1685,event_KPY_20250117.npy,KPY,2025-01-17,0,0.0,0.0,4.0,-15.0
1686,event_KPY_20250118.npy,KPY,2025-01-18,0,0.0,0.0,2.3329999446868896,-15.0
1687,event_KPY_20250119.npy,KPY,2025-01-19,0,0.0,0.0,3.6670000553131104,-15.0
1688,event_KPY_20250120.npy,KPY,2025-01-20,0,0.0,0.0,4.333000183105469,-15.0
1689,event_KPY_20250121.npy,KPY,2025-01-21,0,0.0,0.0,3.0,-15.0
1690,event_KPY_20250122.npy,KPY,2025-01-22,0,0.0,0.0,3.0,-15.0
1691,event_KPY_20250123.npy,KPY,2025-01-23,0,0.0,0.0,3.6670000553131104,-15.0
1692,event_KPY_20250124.npy,KPY,2025-01-24,0,0.0,0.0,2.3329999446868896,-15.0
1693,event_KPY_20250125.npy,KPY,2025-01-25,0,0.0,0.0,1.0,-15.0
1694,event_KPY_20250126.npy,KPY,2025-01-26,0,0.0,0.0,0.6669999957084656,-15.0
1695,event_KPY_20250127.npy,KPY,2025-01-27,0,0.0,0.0,2.6670000553131104,-15.0
1696,event_KPY_20250128.npy,KPY,2025-01-28,0,0.0,0.0,3.6670000553131104,-15.0
1697,event_KPY_20250129.npy,KPY,2025-01-29,0,0.0,0.0,2.0,-15.0
1698,event_KPY_20250130.npy,KPY,2025-01-30,0,0.0,0.0,2.6670000553131104,-15.0
1699,event_KPY_20250131.npy,KPY,2025-01-31,0,0.0,0.0,2.6670000553131104,-15.0
1700,event_KPY_20250201.npy,KPY,2025-02-01,0,0.0,0.0,4.333000183105469,-15.0
1701,event_KPY_20250202.npy,KPY,2025-02-02,0,0.0,0.0,4.333000183105469,-15.0
1702,event_KPY_20250203.npy,KPY,2025-02-03,0,0.0,0.0,1.0,-15.0
1703,event_KPY_20250204.npy,KPY,2025-02-04,0,0.0,0.0,1.6670000553131104,-15.0
1704,event_KPY_20250205.npy,KPY,2025-02-05,0,0.0,0.0,2.6670000553131104,-15.0
1705,event_KPY_20250206.npy,KPY,2025-02-06,0,0.0,0.0,2.6670000553131104,-15.0
1706,event_KPY_20250207.npy,KPY,2025-02-07,0,0.0,0.0,1.0,-15.0
1707,event_KPY_20250208.npy,KPY,2025-02-08,0,0.0,0.0,3.3329999446868896,-15.0
1708,event_KPY_20250209.npy,KPY,2025-02-09,0,0.0,0.0,4.666999816894531,-15.0
